Image Name,Comment
aespa3.txt,❤️❤️❤️❤️
aespa3.txt,THE WET HAIR LOOK IS GIVING
aespa3.txt,Nào 2 cái người kia =)))))))))))
aespa3.txt,🕺🏻
aespa3.txt,😍😍😍
aespa3.txt,🤸🏻‍♀️🤸🏻‍♀️🤸🏻‍♀️🤸🏻‍♀️
aespa3.txt,ini yg gw maksudddd neng jijel cakep bgt disini tolongggg auranya aur auran giniiii❤️‍🔥😭😭😭❤️‍🔥❤️‍🔥❤️‍🔥
aespa3.txt,Amagedon❤️‍🔥🫰🏻
aespa3.txt,As maiores ❤️
aespa3.txt,🔥🔥🔥
aespa3.txt,Ningning so hottt🔥
aespa3.txt,GURLLL❤️‍🔥❤️‍🔥❤️‍🔥🖤
aespa3.txt,Everyone's outfits are here are so good
aespa3.txt,SOTU
aespa3.txt,MY GIRL GISELLE ATE
aespa3.txt,PAREM DE COPIAR O SOTY! 😠
aespa3.txt,🖤❤️‍🔥
aespa3.txt,Ada unsur siren amazing sekaliii 🔥
aespa3.txt,KARINA NAILED SO HARD
aespa3.txt,PERFECT MAIN DANCER JIMINAAAH😍❤️‍🔥
aespa3.txt,kacau banget pondasi bangsa ❤️🔥
aespa3.txt,GISELLEEE 🔥😻😻
aespa3.txt,uuu fire2
aespa3.txt,gislle😻😻
aespa3.txt,Bang chitty bang
aespa3.txt,SOTY
aespa3.txt,😍😍😍🔥
aespa3.txt,🔥🔥🔥🔥
aespa3.txt,"Honestly coming from a blink, aespa is the only group that can get close to BP level"
aespa3.txt,GISELLLEELELELLLELEE
aespa3.txt,stop karina and ningning from stealing all giselle's rapping possibilities please
aespa3.txt,aihh udah Armageddon ajaa??? gua masih di Supernova nihh woyy tolonggg😭😭😭
aespa3.txt,QUEENS 😍😍😍😍😍😍😍😍
aespa3.txt,BRAZIL LOVES YOU 🇧🇷🇧🇷🇧🇷
aespa3.txt,"sumpek ini MV nya keren polll, mana candu lagii 👏🙌"
aespa3.txt,GISELLE MERECE MAIS!
aespa3.txt,GISELLE 😭❤️❤️❤️❤️❤️
aespa3.txt,E æspa mais uma vez vem arrasando corações aaaaaaaaahh amei demais
aespa3.txt,They are the STANDARD🔥
aespa3.txt,Giselle chakep bener woi lahh😭🔥
aespa3.txt,@issahtubongbanua practice na pt. 2 😆
aespa3.txt,MOMMY GISELLE SO 🔥🔥🔥
aespa3.txt,Aaa gisellee unnieee🖤🔥
aespa3.txt,😽😽😽😽😽💖💖💖💖💖
aespa3.txt,Las amo tantooo 🔥🔥
aespa3.txt,enak bet ya dance nya
aespa3.txt,ถูกกก
aespa3.txt,I loooooooove it ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥
aespa3.txt,COLOCARAM MEL DO AMOR NO MV
aespa3.txt,Gisele my girlieeee!!!!
aespa3.txt,Armageddon the bestttt 😍🔥
aespa3.txt,FINALLY RAMBUT GIGI DI IKETT CANTIKK BANGETTT😭🙌
aespa3.txt,Fell in love with giselle 😭😭😭😭😭
aespa3.txt,ชั้นพบคนเนียนลูบหัวลูกสาว🫵🏻
aespa3.txt,OH MY GOSOSHSHHDHD HD HDHDHDHHDHD
aespa3.txt,Belum bosen denger supernova sudah dapat asupan baru lagi
aespa3.txt,Sukaaa ❤️🔥🔥
aespa3.txt,KAJJAAAAA SOTY
aespa3.txt,Winter’s isolations are no jokeeee😍
aespa3.txt,GISELLE🖤
aespa3.txt,GISELLE🔥🔥🔥🖤
aespa3.txt,THIS IS GISELLES ERA
aespa3.txt,GISELLE 🔥
aespa3.txt,😭🖤🥹🥰
aespa3.txt,THIS ALBUM IS A BANGERRRR
aespa3.txt,kak request part yang geol geolnya kak😍
aespa3.txt,giselleeeee
aespa3.txt,멋과 아름다움에 반하다😍
aespa3.txt,LAS AMO BELLAS
aespa3.txt,"cakep kannn kalo gigi kayak gitu outfitnyaa...kayakk busett kenapa kgk dari dulu jir, gigi tuh cantikkk bat parahhh❤️❤️"
aespa3.txt,GISELLE SUMPAH LU CANTIK KALI
aespa3.txt,❤️🔥
aespa3.txt,Giselle cakeup bat😭
aespa3.txt,GISELLE ATEEEEE
aespa3.txt,AERIII😍😍
aespa3.txt,Giselle 🔥🔥🔥
aespa3.txt,i’m like sobbing
aespa3.txt,ningselle minhas maes
aespa3.txt,Giselleeeeeeeee love
aespa3.txt,Ningning ❤️‍🔥
aespa3.txt,SOTY
aespa3.txt,MOTHERS OF KPOP
aespa3.txt,NAO ERRAM NUNCA COMO PODE
aespa3.txt,Our girls 🔥🔥🔥 @beyourainn
aespa3.txt,They deserve the world 👏
aespa3.txt,"Sususususu supernova masih terngiang2, ditambah ini 🥲"
aespa3.txt,YAILAH CANDU BANGETT🔥🔥
aespa3.txt,🔥🔥🔥
aespa3.txt,ADEK2 GW KEREN BANGETTT🔥🥰
aespa3.txt,"Thank u SM 3.0 🔥🔥🔥, this comeback so amazing 🔥🔥🔥"
aespa3.txt,Giselle kamu keren!! ❤️
aespa3.txt,winter😍😍😍😍
aespa3.txt,❤️
aespa3.txt,かっけーすぎ
aespa3.txt,❤️❤️🔥🔥
aespa3.txt,aespa made a trend!!
aespa3.txt,THE BEST OF THE BEST GIRLGROUP EVER
aespa3.txt,copiaram soty dnv
aespa3.txt,Ningning 🔥🔥
aespa3.txt,LITERAL BOMBB
aespa3.txt,WOYY GISELLEEEEEE????? APA MAKSUDNYA COBA??? CANTIK BGT!?!!!;;😭😭
aespa3.txt,Outfit này lên stage là mượt
aespa3.txt,parah candu banget😭
aespa3.txt,JIJJEEELLLL
aespa3.txt,"Finalmente uma roupa decente pra nossa gigi, não conseguiram boicotar ela dessa vez"
aespa3.txt,🔥🔥
aespa3.txt,😍
aespa3.txt,❤️‍🔥
aespa3.txt,♡
aespa3.txt,JIJEL CAKEP AMAT
aespa3.txt,Ngakak bgt minjeong oleng😭
aespa3.txt,Betterrunnnnnnnn
aespa3.txt,NENG GISELLE CANTIKNYAAA🥰❤️‍🔥
aespa3.txt,미쳣다
aespa3.txt,"OMG, IS THE ALBUM OUT ALREADY?"
aespa3.txt,How can they be so beautiful? ‼️‼️🌷
aespa3.txt,ini abis mandi emg langsung buat video kah?😭😭😭
aespa3.txt,Aespa adalah seni art 😭😭😭😭
aespa3.txt,🔥🔥🔥
aespa3.txt,その濡れ感が似合ってしまうのがエスパなのだ🤦‍♀️🫶🫶🫶🫶
aespa3.txt,🔥🔥
aespa3.txt,Queensss
aespa3.txt,Mana lagunya enak banget
aespa3.txt,ออกแนวเสว
aespa3.txt,밟기도 전에저 우주 광야까지 가버렸다..💗
aespa3.txt,Giselle 😭😭
aespa3.txt,susah susah
aespa3.txt,🔥
aespa3.txt,Lagu armageddon pemenang dari semua lagu ganteng aespa 😎🔥
aespa3.txt,everything is perfect in this comeback
aespa3.txt,MBA AERI AKU CANTIK BANGET😍
aespa3.txt,OMG OMG OMG OMG GISELLE ❤️‍🔥❤️‍🔥❤️‍🔥
aespa3.txt,Lagu SM tak pernah gagal setiap konsep lagu always sesuai dgn group nya🤗
aespa3.txt,Iba na hair color ni minjeong??? ❤️
aespa3.txt,CEPET KE INDONESIA SAYANG❤️
aespa3.txt,"Seriously Ningning's moves are so satisfying to see, addicted rn"
aespa3.txt,Menyala adek adekku ❤️❤️❤️❤️
aespa3.txt,GISELLE?!?!?! 🔥🔥😍😍
aespa3.txt,와 윈터 졸라 태민같다
aespa3.txt,김민정. 너.. 춤신이야?.
aespa3.txt,Ntah kenapa mata ku selalu tertuju ke karina padahal bias nya winter
aespa3.txt,SAO AS MAIS MAISSS
aespa3.txt,Aeriii😭😍😍 why are u so beautiful. They all look so unreal of how beautiful they are 😍
aespa3.txt,I LOVE THIS OUTFIT😍😍🔥🔥❤️😭😭
aespa3.txt,SOTYY
aespa3.txt,🔥🔥🔥
aespa3.txt,GUAAAAA SKSKSKSSKKSKS BGT LIAT MV ARMAGEDDONNN
aespa3.txt,ESTOU VICIADA
aespa3.txt,as mais mais
aespa3.txt,giaselle cakep bgtttt😍
aespa3.txt,giselleeeeeee
aespa3.txt,GISELLA ERA SUDAH DI MULAIII!!! 🔥🔥🔥❤️❤️❤️❤️
aespa3.txt,MUSICA DO ANO
aespa3.txt,🔥🔥🔥
aespa3.txt,🖤❤️
aespa3.txt,i am get it doneeeee ‼️‼️
aespa3.txt,GIGI CAKEP POLLL 😍😍😍😍❤️❤️❤️
aespa3.txt,@365.jiwon 진짜 안무 누가짜냐 미쳤다
aespa3.txt,ang ganda 😭😍
aespa3.txt,จ๋วยมากกกก
aespa3.txt,"WOI INI KNP PADA CANTIK"" BNGT?!!!😭😭"
aespa3.txt,next comeback maybe about siren right? likw thw old song haha
aespa3.txt,ล็อคท่าแบบปักๆๆๆ
aespa3.txt,这套必须打歌
aespa3.txt,Karina
aespa3.txt,Rainhas
aespa3.txt,SLAYING 💋🔥
aespa3.txt,SOTY
aespa3.txt,ITS STUCK IN MY HEAD HELP......
aespa3.txt,ปังมาก
aespa3.txt,❤️❤️❤️🔥🔥🔥😍😍😍😍
aespa3.txt,GISELLEEEEEE
aespa3.txt,maka adikkkk
aespa3.txt,DIVAAS🙌
aespa3.txt,เริด
aespa3.txt,CALMA EU ACABEI DE CHEGAR DA ESCOLA
aespa3.txt,best song ONG !!!
aespa3.txt,โอ้โหออนนี่❤️‍🔥
aespa3.txt,Giselle 🔥🔥🔥🔥🔥
aespa3.txt,Que linda es giselle❤️😭
aespa3.txt,❤️‍🔥❤️‍🔥
aespa3.txt,🖤🖤🖤🖤
aespa3.txt,REINAS
aespa3.txt,Weii plss uda ter armageddon😭 padahal dr pagi masih zuzuzupernova
aespa3.txt,언니들 노래 ㅈㄴ 쇠맛 나서 있던 빈혈도 다 사라졌어요
aespa3.txt,Let's go aespa 🔥
aespa3.txt,karina❤️❤️
aespa3.txt,KARINA'S DANCE MOVES NEVER DISSAPOINTS
aespa3.txt,😍
aespa3.txt,Giselle u ate so bad
aespa3.txt,Era inii gigi aura nya keluar bangett❤️❤️❤️❤️❤️❤️
aespa3.txt,giselle......... sayangku..........
aespa3.txt,beautiful sirens ouuuuh lurking me to my death ouuuuuh
aespa3.txt,jijel ❤️😍
aespa3.txt,🔥🔥🔥
aespa3.txt,#alleyesonrafah
aespa3.txt,giselle Well done.
aespa3.txt,❤️❤️❤️🔥🔥
aespa3.txt,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
aespa3.txt,Omgg bagus sekalii 😍😍😍
aespa3.txt,TAKE IT EASY WITH MY HEART PLEASE
aespa3.txt,💖💖💖💖
aespa3.txt,GISELLE 🖤
aespa3.txt,🔥🔥🔥
aespa3.txt,Giselle
aespa3.txt,MOTHERS 🔥🔥
aespa3.txt,🔥🔥🔥🔥🔥
aespa3.txt,🖤🖤🖤
aespa3.txt,gigi🖤
aespa3.txt,LINDONAS
aespa3.txt,GIGANTES AAAAAAA
aespa3.txt,😍😍
aespa3.txt,My giselle is on Fire 🔥🔥🔥
aespa3.txt,Uno de los mejores albumnes que a sacado SM en años
aespa3.txt,Winter 🥺
aespa3.txt,GISELLE😍❤️
aespa3.txt,Pov habis keramas😍
aespa3.txt,Comeback of the year !! 🖤
aespa3.txt,Keren bgt oyyyy🔥🔥🔥
aespa3.txt,Karina and Ningnings outfits r my NEEDS
aespa3.txt,สวยเกินรารร
aespa3.txt,QUEENS 👑
aespa3.txt,พี่จีเซลเริ่ดมากากาหาหนหบยหบห
aespa3.txt,YASHHHH GIRLLLLLL😍👏🔥❤️
aespa3.txt,GW NAKSIR BANGET MA GISELLE WOIIIII😭😭❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥
aespa3.txt,Omg Aeri-ahhhhhh
aespa3.txt,😍😍
aespa3.txt,No dejaron para nadie las amo ❤️❤️❤️❤️
aespa3.txt,I LOVE GISELLE❤️
aespa3.txt,👏😭 me so proud of
aespa3.txt,@rosieeee_coco đẹp vô thực
aespa3.txt,G KWAT
aespa3.txt,WOAHHHH
aespa3.txt,Coba aja Giselle dapet part rap long di MV padahal udh swag banget
aespa3.txt,gisel bisa biasa aja gaaaa cantiknya 😭🙏🏻
aespa3.txt,GIGI LOOKS SO FINE ???
aespa3.txt,OK!!!!!!
aespa3.txt,🔥
aespa3.txt,masyaAllah ciwi”ku😍
aespa3.txt,ชีเริ่ดอะ
aespa3.txt,Giselle geal geol era🖤🔥🔥
aespa3.txt,GISELLE 😭😭🫂🫶
aespa3.txt,Giselle ❤️‍🔥
aespa3.txt,GISELLE OMG
aespa3.txt,❤️❤️❤️❤️
aespa3.txt,💜✨️🔥
aespa3.txt,I thought winter was ryunjin😭
aespa3.txt,사랑해 에스파
aespa3.txt,"awas aja nnti outfit giselle diganti, gua bombardir ig lu ya min👎🏻🫵🏻🫵🏻🫵🏻🫵🏻"
aespa3.txt,OKAYYYY!!!!
aespa3.txt,🔥🔥
aespa3.txt,slayable nanaman kayo
aespa3.txt,I'M OBSESSED 🔥🔥
aespa3.txt,giselle omg
aespa3.txt,Come to Malaysia 😭😍🔥🔥🙌❤️
aespa3.txt,Obsessed with their fit total looks 😍🔥
aespa3.txt,❤️
aespa3.txt,👍🏻👍🏻👍🏻👍🏻
aespa3.txt,มันจึ้งเกินพี่
aespa3.txt,Karina的絕對領域😭
aespa3.txt,YA TUHAN GIGI KAMU CANTIK BGNT SAYANGKU😍
aespa3.txt,Itu yang dibelakang putri duyung atau apa sih???
aespa3.txt,She's a winter but the hair is on fire like a summer ❤️
aespa3.txt,🔥🔥
aespa3.txt,이쁘다❤️‍🔥🔥
aespa3.txt,🔥🔥🔥🔥
aespa3.txt,Slayyy gurlssss
aespa3.txt,Karina tiene la falda muy corta 😳
aespa3.txt,Pero de todas maneras luce muy bien 🩷
aespa3.txt,ห๊าาาา ดุมากกกกกกก
aespa3.txt,Go GiGi Gooo 😍🗣💜💜💜
aespa3.txt,our ever shining stærs ✨️💜
aespa3.txt,สะใจมาก!!!!!🤤🤤❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥
aespa3.txt,MINHAS MULHERES ARRASARAM DMS
aespa3.txt,MUSAS
aespa3.txt,DEUSAS!!!!!
aespa3.txt,❤️Karina❤️
aespa3.txt,LINDAS PERFEITAS VOCES ARRASAM MESMO
aespa3.txt,มินจ๋องมากกก
aespa3.txt,YESSSSSS🔥🔥
aespa3.txt,💖💖
aespa3.txt,Gigi legs 🔥
aespa3.txt,AAAH
aespa3.txt,THEY ATEEE
aespa3.txt,They always ate
aespa3.txt,พริก100เม็ด พริกทั้งสวน
aespa3.txt,🔥🔥
aespa3.txt,"Woylah kenapa candu semua, ngga ada yg gagal 😭😭😭😍😍😍😍😍"
aespa3.txt,Las amo💋🥰🤍🤍🖤
aespa3.txt,Giselle always being late 😭
aespa3.txt,Sugohaeso Mbak @aerichandesu 🔥🔥👏👏❤️❤️😍😍🖤🖤
aespa3.txt,That pop by @katarinabluu and @imwinter 🔥🔥🔥🔥🔥🔥🔥🔥
aespa3.txt,🔥🔥🔥
aespa3.txt,GISELLE ❤️‍🔥❤️‍🔥❤️‍🔥
aespa3.txt,MOTHERSS
aespa3.txt,OMG GISELLE 😭😭
aespa3.txt,Winter poppin-nya 👏
aespa3.txt,"Sao trông 3D vậy nhỉ, mê mê cuốn cuốn😍"
aespa3.txt,🅢🅞 🅟🅡🅞🅤🅓 🅞🅕 🅜🅨 🅖🅘🅡🅛🅢 🤧
aespa3.txt,ทำเกินนนนน
aespa3.txt,Mấy ả này bị điên àaa😭😭😭
aespa3.txt,🔥🔥🔥🔥🔥
aespa3.txt,"Part jicel yg geleng geleng dikit di MV suka banget woy, gila cantik bettt🥲😍"
aespa3.txt,Mba jijell cantik paraahh😍💞
aespa3.txt,GISELLE CAKEP BANGET
aespa3.txt,@annisaalimar_ candu bgtTTTT
aespa3.txt,Fave look 🔥
aespa3.txt,GOOD JOB AERI 👏❤️
aespa3.txt,แล้สพี่คนนั้น ยังไงคะ
aespa3.txt,GISELLEEEE😍😍😍😍😍
aespa3.txt,这套妆造真的很绝🔥
aespa3.txt,MENYALA AESPA KUUHHHH 🔥🔥❤️❤️
aespa3.txt,🔥
aespa3.txt,❤️
aespa3.txt,Style berantakan gini emg wah bngt
aespa3.txt,akan kucintai kalian semuaaaaaa
aespa3.txt,KEREN AMAT CIWI CIWIKUWW 💋💋💋
aespa3.txt,papansin
aespa3.txt,Miss Aeri🔥🔥🔥🔥
aespa3.txt,pinopormahan ako ni minjeong
aespa3.txt,4TH GEN LEADERS
aespa3.txt,Winter oleng😭
aespa3.txt,giselle disini cantik bgt gilakkkkkk
aespa3.txt,Giselle that body swing 🔥🔥🔥
aespa3.txt,THE SONG IS AMAZING
aespa3.txt,เอาดี
aespa3.txt,👏👏👏
aespa3.txt,KSKSKSKSKSKAKW
aespa3.txt,wowwwww yeah my girlss🔥
aespa3.txt,OMGGG
aespa3.txt,Winter ❤️
aespa3.txt,เริ่ดว่ะ🤩🤩✨✨✨🩷🩷🩷🩷🩷🩷
aespa3.txt,KEREN BGT PLSSS??????
aespa3.txt,😍
aespa3.txt,ลองทำแล้ว เหมือนไส้เดือน นอยอ่าสสสส์
aespa3.txt,Gigi masyaallah cantik bangattttt❤️❤️❤️❤️❤️
aespa3.txt,Gini kn enak outfit nya sama rata🔥🔥
aespa3.txt,💜❤️🇧🇷❤️💜
aespa3.txt,UIIIIII 🔥🔥🔥🔥
aespa3.txt,cantik banget🥹
aespa3.txt,🔥🔥🔥
aespa3.txt,no cause we need a them in this outfit for a live show aaaa
aespa3.txt,AAAA CANTII CANTII SEKALII
aespa3.txt,GISELLE 🤩🤩🤩🤩🤩
aespa3.txt,😭😭😭😭😭💖💖💖
aespa3.txt,Aespaaaaaa the best
aespa3.txt,🔥🔥🔥🔥
aespa3.txt,🔥🔥🔥🔥❤️❤️❤️❤️
aespa3.txt,SOTYYYY
aespa3.txt,👏
aespa3.txt,minjeong wkwkwkwkkw
aespa3.txt,มาดามเกินไปม้ากกกก
aespa3.txt,🔥🔥
aespa3.txt,giselle cantik bgttt😍😍
aespa3.txt,NINGNING I LOVE YOUUUU
aespa3.txt,Set yg ini kren bngt
aespa3.txt,🔥❤️
aespa3.txt,🔥🔥🔥🔥
aespa3.txt,MV nya keren bgt cuyyy
aespa3.txt,Giselle era is coming🔥
aespa3.txt,🔥🔥🔥🔥
aespa3.txt,Gisel ih🔥
aespa3.txt,Keren🔥
aespa3.txt,OWEOWEO
aespa3.txt,Giselle woahh🔥🔥
aespa3.txt,Menyala espaquhhh
aespa3.txt,😍😍😍😍😍🔥
aespa3.txt,Giselle 🔥
aespa3.txt,aespa
aespa3.txt,Plisssss kereeeennn beettt MV nya😭😭😭
aespa3.txt,AESPAAAAAAAAA
aespa3.txt,Giselle
aespa3.txt,그 와중에 카리나 키 매너
aespa3.txt,Sukaakk bgtttt 🔥🔥
aespa3.txt,Winter😭 jiminjeong😭😭
aespa3.txt,ATE
aespa3.txt,AESPA OWEYOO WEEYOO 🔥
aespa3.txt,❤️❤️❤️
aespa3.txt,😍😍😍😍
aespa3.txt,🙂‍↕️🙂‍↕️🙂‍↕️
aespa3.txt,"Gini kek stylish nya, rata semua kostum nya"
aespa3.txt,❤️❤️❤️❤️❤️
aespa3.txt,🔥🔥🔥🔥🔥
aespa3.txt,"Selalu cantik dan amazing tiada tanding, menyala eonni ku"
aespa3.txt,❤️❤️❤️❤️❤️
aespa3.txt,🔥🔥🔥🔥
aespa3.txt,WOAHHH Giselleee cantik banget 🔥🔥😍😍❤️❤️
aespa3.txt,Ada gak sih Award Best MV Aespa gada lawann 😭
aespa3.txt,SLAY
aespa3.txt,❤️‍🔥
aespa3.txt,GISELLE ERA🔥
aespa3.txt,"KARINA, GISELLE😍❤️"
aespa3.txt,CANTIK BNGETTTTT
aespa3.txt,WINTER MY BBYYYYY
aespa3.txt,GO GISELLE GOOO 🤍🔥🔥🔥
aespa3.txt,GISELLE I LOVE YOUUU😍😍😍😍
aespa3.txt,Mba jijelll cakep banget wehhh 😱😍
aespa3.txt,ايسسباتيي🔥🔥🔥🔥❤️❤️❤️
aespa3.txt,❤️❤️❤️
aespa3.txt,ada yang tau outer karina sama winter merk apa ? bagus banget woy pengen beli😂
aespa3.txt,PLLIIISSSSS INI BIKIN KECANDUAN 😭😭😭💗💗
aespa3.txt,asik banget lu giselle
aespa3.txt,"OMG THIS SO PERFECT,PRETTY AND BEAUTIFUL!!!!😍😍"
aespa3.txt,CANTIKKU GISELLE 😍😍
aespa3.txt,Setelah drama muncul lah Armageddon😭🔥
aespa3.txt,WOI GISELLE CANTIK BANGET KAMUUU 😍😍😍😍
aespa3.txt,CANRIK BGT ANJING GISELLE PARHA ANJI
aespa3.txt,🔥🔥🔥🔥
aespa3.txt,DAMN!!aeri so pretty
aespa3.txt,menyala aespa quh 🔥🔥🔥
aespa3.txt,สาววายฟินอะ
aespa3.txt,GISELLE🔥😻🫶🏻
aespa3.txt,"winterr, dance kamuu detail bangettt, ajarin aku dance juga plis plss @imwinter"
aespa3.txt,slay🔥
aespa3.txt,armageddon🔥🔥🔥🔥🔥❤️❤️❤️❤️❤️❤️
aespa3.txt,Barbie WINTERRRRRR 😂😘🔥🔥🔥 btw jijel keren bgt lohh😍
aespa3.txt,@mamyumyo 이거야말로 삿포로겨울패션 아닐까요
aespa3.txt,Another lagu gantengnya AESPA🔥
aespa3.txt,❤
aespa3.txt,MV NYA KEREN BANGET!!!!
aespa3.txt,GISELLEEEEE 🥵🥵🥵🥵
aespa3.txt,GISELLE ❤️
aespa3.txt,WOIII KERENNN ABIIEZZZ😍😍🔥🔥🔥
aespa3.txt,❤️🔥
aespa3.txt,Giselle 🔥🔥🔥🔥🔥🔥🔥
aespa3.txt,😍😍😍😍
aespa3.txt,😍😍😍🔥🔥🔥
aespa3.txt,Giselle marry me please 😭🔥
aespa3.txt,KEREN BANGET😭😍
aespa3.txt,MAKKKKK🔥🔥🔥🔥
aespa3.txt,Dewi banget makeup mreka yg full highlighter iniiiiii aaaaa suka bgttt
aespa3.txt,KIM MINSIK MENYALAAAAAAAAA
aespa3.txt,❤️❤️❤️❤️❤️
aespa3.txt,오늘 충격먹었는데 슈퍼노바보다 아마겟돈이 더 자극적으로 좋아보였다는 무서운 퍼포먼스!!!💦(할말잃음)
aespa3.txt,😍😍😍😍😍😍
aespa3.txt,buset cakep cakep bgt 😍
aespa3.txt,WAWWWW
aespa3.txt,APENAS VA SALIENDO Y NO LA PUEDO DEJAR DE ESCUCHAR😭
aespa3.txt,Damn giselle
aespa3.txt,Winter slay bgt sayy
aespa3.txt,Keren bgt say😍
aespa3.txt,❤️❤️
aespa3.txt,WINTERRRRRRR
aespa3.txt,Jiminjeong lucuu amaatt😍😍
aespa3.txt,"karina is queen, but jijel why you so stunning 🔥"
aespa3.txt,😆👍👍👍👍👍
aespa3.txt,KARINA WHAT THE HELL
aespa3.txt,YAS MY GURL
aespa3.txt,abis keramas teh?
aespa3.txt,unreal mak✅✅
aespa3.txt,They all are soo tall 😍🔥 I love them sm
aespa3.txt,ningslay gk pernah gagal
aespa3.txt,🔥🔥🔥🔥
aespa3.txt,Giselle lop youuu❤️
aespa3.txt,Woy cantik semua woy ❤️
aespa3.txt,🙌
aespa3.txt,Gentle nya Karina ngusap kepala Winter pas ending krna dia kehilangan keseimbangan 😂
aespa3.txt,giselle🥹🥹❤️‍🔥❤️‍🔥
aespa3.txt,ALBUM OF THE YEAR
aespa3.txt,I’M SO PROUD
aespa3.txt,gorjesssssss ❤️🔥
aespa3.txt,uy
aespa3.txt,yang ujung kanan pacar ak 😈💋
aespa3.txt,Go gurllll
aespa3.txt,GIGIIIIIII ❤️🔥
aespa3.txt,ningning太扯了⋯怎麼可以那麼漂亮⋯
aespa3.txt,SOTY
aespa3.txt,🔥🔥
aespa3.txt,Go Giirl ❤️🔥
aespa3.txt,Dear giselle you deserve better ! When will you get full rap line in main track? @aerichandesu
aespa3.txt,❤️
aespa3.txt,妈呀🙇🏻‍♀️
aespa3.txt,omg gisellee
aespa3.txt,This is Karina's choreo for sure
aespa3.txt,Thank you aespa and one productions 💙🫶🏻🥹💗
aespa3.txt,Kalian keren banget
aespa3.txt,GISELLE CAKEP BGT GADA OBAT
aespa3.txt,GIGI GISELLEEEE🔥🔥
aespa3.txt,KITA UDAH GEDE TAPI AKU YANG COKLAT IYH
aespa3.txt,Winter popping queen 🔥
aespa3.txt,AESPA IS GONNA BE MY FAV GG FOREVER 😭
aespa3.txt,giselle....
aespa3.txt,😭😭😭😭
aespa3.txt,Candu bgt😍🔥🔥
aespa3.txt,You go girls 🔥
aespa3.txt,เริ่ด
aespa3.txt,Sumpahh keren bangett😭
aespa3.txt,นี่แหละ
aespa3.txt,พูดจาถูกต้องง
aespa3.txt,Even ai doesn't ai as much as them
aespa3.txt,ada Kadita di blkng
aespa3.txt,😍😍😍
aespa3.txt,춤 미쳤다
aespa3.txt,omg Giselle!!!!!?????
aespa3.txt,@baeknicx
aespa3.txt,AAAA KARINA AND GISELLE.. 😍
aespa3.txt,GISELLE 😤💓
aespa3.txt,진짜.....사랑해요 언니들....
aespa3.txt,🔥
aespa3.txt,meio que vocês arrasaram
aespa3.txt,Part geal geol nya dong kak
aespa3.txt,Yessss
aespa3.txt,🔥🔥🔥
aespa3.txt,model rambut basah bgt nihh😍
aespa3.txt,Give Giselle rap
aespa3.txt,🔥
aespa3.txt,❤️‍🔥❤️❤️‍🔥
aespa3.txt,Enak nih kalau di bikin versi Coachella 😍
aespa3.txt,🔥
aespa3.txt,SLAY GISELLE 🔥🤩🤩👏
aespa3.txt,I’m going crazy
aespa3.txt,menyala ciwi ciwi ku🔥🔥
aespa3.txt,KEREN CIWI²KUUU❤️❤️
aespa3.txt,Suka outfitnya
aespa3.txt,WOWOOOOOWWWW😍😍😍
aespa3.txt,PERFEITAS 🔥🔥🔥🔥🧡🧡🧡🧡
aespa3.txt,salfok sm yg gambar di belakang itu siren kah ceritanya???
aespa3.txt,"NINGNINGbaby, I love you"
aespa3.txt,มุ้หนาวซนจนพี่น่าจับหัวเยย🥰
aespa3.txt,Dancenya karina winter detail bgt🔥
aespa3.txt,KEREN BGTT CEWE KU
aespa3.txt,Gigiii I live ur style its match with ur long leg
aespa3.txt,giselle cakep bgt plss
aespa3.txt,🔥🔥🔥🔥
aespa3.txt,MY GIRL GISELLEE ATEEE😭😭😭😭
aespa3.txt,ปังมากค่ะะสวยโฮ่งมากก
aespa3.txt,🔥🔥🔥
aespa3.txt,🔥🔥🔥🔥
aespa3.txt,Oh Giselle 🌹🧎
aespa3.txt,love the album 💘
aespa3.txt,👏
aespa3.txt,Quero aprender a dançar assim👏👏👏👏🇧🇷🇧🇷😍
aespa3.txt,sumpah liat mvnya speechless bgttt woiii sekeren itu sampe rewatch beberapa kalipun gabosen malah makin terkagum kagum🔥🔥🔥
aespa3.txt,YAHHHHJABSKS
aespa3.txt,GISELLE 🔥🔥🔥🔥
aespa3.txt,So soty!!!!!🔥🔥🔥🔥🔥เยี่ยว!!!!!!!!
aespa3.txt,giselle udah gue tandain lu yaa
aespa3.txt,Burn it 🔥🔥🔥 ❤
aespa3.txt,SLAY SLAY SLAY SLAYYYYYY
aespa3.txt,GISELLE’S OUTFIT 🔥🔥
aespa3.txt,😭😭😭😭😭😭
aespa3.txt,🔥🔥🔥🔥
aespa3.txt,ชีหนิงเริ่ด
aespa3.txt,GISELLEE 🙌🔥
aespa3.txt,njir Giselle sekeren itu?😭🔥
aespa3.txt,GISELLE YOU ARE SO PRETTYY
aespa3.txt,，
aespa3.txt,winterrrr
aespa3.txt,MINJEONG❤️❤️
aespa3.txt,Keren banget coyyy mvnyaa
aespa3.txt,MENYALA AESPA KUUUUU 🔥
aespa3.txt,Please lagunya candu banget😍🔥
