Image Name,Comment,Is_English,Sentiment Score,Category
aespa3.txt,Winter at the end 😂,True,0.4404,Popular
aespa3.txt,i cant get my eyes off giselle my girlie is getting so much recognition lately!!💗💗,True,0.9078,Popular
aespa3.txt,The aespa's iconic bouncee🔥,True,-0.34,Unpopular
aespa3.txt,Ningning slayed so hard 💯🔥,True,-0.505,Unpopular
aespa3.txt,Oh yeah this Karina favorite song😂,True,0.7964,Popular
aespa3.txt,I can't with winrina popping 🔥... the girls r killing it 😍,True,-0.5859,Unpopular
aespa3.txt,JAW ON THE FLOOR,True,0.0,Neutral
aespa3.txt,winter❤️,True,0.0,Neutral
aespa3.txt,Song of the year 🔥😍,True,0.1531,Popular
aespa3.txt,"ngl this choreo feels like it was literally made for Giselle, goddamn she ATE",True,-0.1531,Unpopular
aespa3.txt,I love y’all’s outfits 😍😍,True,0.8807,Popular
aespa3.txt,YES GISELLE!! YES!!! TELL EM'!!!!!!,True,0.7627,Popular
aespa3.txt,SM better let them wear this outfit and hairstyle for music show bcs they ATE,True,0.4404,Popular
aespa3.txt,bro giselle… yeah she owning this comeback i fear,True,-0.25,Unpopular
aespa3.txt,"What amazing comeback, congratulations girls.",True,0.8271,Popular
aespa3.txt,WINTER?? TU TÁ UMA DEUSA MULHER,True,0.0,Neutral
aespa3.txt,Their dance more sharper and more synchronise! Props for them! 👏🏼👏🏼 Hardwork and practice really paid off 🙌🏼❤️,True,0.0,Neutral
aespa3.txt,AOWNEIWNSHWOSBWIW ADUHHH CAKEP BGTTT SMUA NYA INI,True,0.0,Neutral
aespa3.txt,aespa the best 💙,True,0.8555,Popular
aespa3.txt,Winter &karina popping is the pest honestly,True,0.4588,Popular
aespa3.txt,Love the outfit😍,True,0.802,Popular
aespa3.txt,Armageddon or Armageddon generally refers to the end of times or a major and devastating apocalyptic disaster in various religions and cultures. This word can also refer to a major defeat. #freepalestine,True,-0.9561,Unpopular
aespa3.txt,The siren in the backkkk,True,0.0,Neutral
aespa3.txt,This is Giselle era for sure😭,True,-0.2023,Unpopular
aespa3.txt,Best believe I'm stealing that brown fit,True,0.4588,Popular
aespa3.txt,mother giselle?!?!?!?!,True,0.0,Neutral
aespa3.txt,This is Giselle's Era and we're here for it!!,True,0.0,Neutral
aespa3.txt,this is my religion,True,0.0,Neutral
aespa3.txt,Can I say that I love Giselle s hairstyle here!,True,0.6696,Popular
aespa3.txt,That’s the squad right here,True,0.0,Neutral
aespa3.txt,I can’t breathe ningning,True,0.0,Neutral
aespa3.txt,and if I say giselle kinda ate up the dancers of the group??,True,0.0,Neutral
aespa3.txt,"Ugh, you guys fire it",True,-0.6369,Unpopular
aespa3.txt,ate asl,True,0.0,Neutral
aespa3.txt,The new album is soooo boring 😭,True,-0.6597,Unpopular
aespa3.txt,outfits slayed a lil to hard 😭😍,True,-0.128,Unpopular
aespa3.txt,This giselle is hitting different 🖤,True,0.6369,Popular
aespa3.txt,GISSELEEEEE ESTA IMPECAVEEEL,True,0.0,Neutral
aespa3.txt,Karina's body pop hits si hard 😭❤️,True,-0.5423,Unpopular
aespa3.txt,THIS IS GIGI’S ERA I COULDN’T STOP LOOKING AT HER,True,-0.296,Unpopular
aespa3.txt,BRO THIS IS LEGIT,True,0.0,Neutral
aespa3.txt,"Smart people will blame SM,",True,0.0772,Popular
aespa3.txt,Why winter clothe?,True,0.0,Neutral
aespa3.txt,karina’s rap in the beginning of armageddon was too good,True,0.4404,Popular
aespa3.txt,Aespa can’t be two!,True,0.0,Neutral
aespa3.txt,Wish Giselle use thus hairstyle too on comeback stage,True,0.4019,Popular
aespa3.txt,I love to see.. Giselle get so much love...,True,0.8651,Popular
aespa3.txt,You are too perfect❤️,True,0.5719,Popular
aespa3.txt,Those were probably up cycled pants turned into warmers neat!!,True,0.6792,Popular
aespa3.txt,I wanted to see more rap from Giselle but that didnt happen😭 still proud of our queens tho x,True,0.8167,Popular
aespa3.txt,Giselle and Ningning are so in sync😩🔥🔥,True,-0.7322,Unpopular
aespa3.txt,Love this bangeerrr🔥🔥🔥,True,-0.25,Unpopular
aespa3.txt,winter🔥🔥🔥,True,-0.7351,Unpopular
aespa3.txt,they all slayed,True,0.0,Neutral
aespa3.txt,"LHAA, PDHL GUEE BRU CANDU AMA SUPERNOVAA, CANDU LAGI AMA AMARGEDDON 😭😭😭",True,-0.8519,Unpopular
aespa3.txt,The siren part is on fire!!!!,True,-0.5526,Unpopular
aespa3.txt,the bounce!😫✨,True,-0.2244,Unpopular
aespa3.txt,winter's move OMG addicted 😭🔥,True,-0.6705,Unpopular
aespa3.txt,Winter dance is so detail. Im obsessed!!,True,-0.3711,Unpopular
aespa3.txt,CAKEUP BGT OUTFITNYA,True,0.0,Neutral
aespa3.txt,Ningning so suitable with wet hair 😍,True,0.4588,Popular
aespa3.txt,This Music 🥺🥺,True,0.0,Neutral
aespa3.txt,Giselle chest move is really detailed ❤️,True,0.0,Neutral
aespa3.txt,Aespabounce too strong,True,0.5106,Popular
aespa3.txt,JIJEELLL CANTIKK BANGEEETTTTT SKSKSKSK,True,0.0,Neutral
aespa3.txt,Why does the background look like coralines other mother😭,True,-0.1531,Unpopular
aespa3.txt,GISELLE MY BIASSSSS (BTW I LOVE HOW ALL THESE COMMENTS ARE ABT HER😭SHES SO ICONIC),True,0.4278,Popular
aespa3.txt,GUESS WHAT I'M GAY NOW,True,0.0,Neutral
aespa3.txt,"giselle dance is improve so much in this comeback. so satisyfying to watch, she really hard working for it. so proud ❤❤❤",True,0.9641,Popular
aespa3.txt,How dare you girls released SOTY😭,True,-0.4767,Unpopular
aespa3.txt,What the- GIGI?????😍😍😍,True,0.8738,Popular
aespa3.txt,This is so addictive 💕😭🎧,True,0.3535,Popular
aespa3.txt,best aespa song maybe🫣🫣🫣 sorry next level and illusion,True,0.5994,Popular
aespa3.txt,The outfits reminds me of one piece egghead arc 😅,True,0.3612,Popular
aespa3.txt,Karina moves are so clean omg 🤌,True,0.541,Popular
aespa3.txt,This dance 😍,True,0.4588,Popular
aespa3.txt,Winter ate this chero graph aahhh she's so preety,True,0.0,Neutral
aespa3.txt,"BECAUSE I WANT TO SEE IT, I WANT TO SEE IT TRULY🖤",True,0.8979,Popular
aespa3.txt,Slayed so hard 👏🖤 And yess Giselle your outfit 🔥,True,0.2748,Popular
aespa3.txt,Gorgeous,True,0.6124,Popular
aespa3.txt,Winter's bounce is on another level,True,0.0,Neutral
aespa3.txt,GISELLE THIS IS YOUR ERA DEFINITELY 🔥🔥🔥❤️❤️❤️,True,-0.4151,Unpopular
aespa3.txt,Who is the girl with orange hair ?,True,0.0,Neutral
aespa3.txt,My type😭😭😭🥶🥶🥹🥹,True,-0.8519,Unpopular
aespa3.txt,Song of the year😍,True,0.4588,Popular
aespa3.txt,@sulin10304_owo,True,0.0,Neutral
aespa3.txt,boycot,True,0.0,Neutral
aespa3.txt,Can I use your song?,True,0.0,Neutral
aespa3.txt,Addict bgt sii,True,0.0,Neutral
aespa3.txt,IMA GET IT DONE~,True,0.0,Neutral
aespa3.txt,The movements so smooth😍,True,0.507,Popular
aespa3.txt,I LOVE THIS SONG SOMUCH,True,0.6369,Popular
aespa3.txt,"there were few lines for Giselle, because she is always Karina.",True,0.0,Neutral
aespa3.txt,mothers fr,True,0.0,Neutral
aespa3.txt,the synchronization????,True,0.0,Neutral
aespa3.txt,GIGI CANTIK SEKALI OMGGGGGG😍😍😍,True,0.8402,Popular
aespa3.txt,This is too good 😭💕,True,0.6249,Popular
aespa3.txt,Choreo is LIT🔥💯 it's like they're glitching. AESPA never disappoints ❤️,True,0.3147,Popular
aespa3.txt,This Era is completely Giselle's like girls eating up the concept and the looks🔥❤️,True,0.0972,Popular
aespa3.txt,It reminds me of Itzy tho,True,0.0,Neutral
aespa3.txt,NEED THIS WET HAIR LOOK ON MUSHOW 😍,True,0.4588,Popular
aespa3.txt,Giselle so pretty with this clothes🙌,True,0.5413,Popular
aespa3.txt,Everyone is so beautiful and so is their comeback🔥🔥,True,0.294,Popular
aespa3.txt,THE WET HAIR LOOK IS GIVING,True,0.34,Popular
aespa3.txt,Everyone's outfits are here are so good,True,0.5777,Popular
aespa3.txt,"Honestly coming from a blink, aespa is the only group that can get close to BP level",True,0.4588,Popular
aespa3.txt,stop karina and ningning from stealing all giselle's rapping possibilities please,True,-0.5574,Unpopular
aespa3.txt,They are the STANDARD🔥,True,-0.34,Unpopular
aespa3.txt,COLOCARAM MEL DO AMOR NO MV,True,0.4215,Popular
aespa3.txt,Armageddon the bestttt 😍🔥,True,0.1531,Popular
aespa3.txt,FINALLY RAMBUT GIGI DI IKETT CANTIKK BANGETTT😭🙌,True,-0.4767,Unpopular
aespa3.txt,Fell in love with giselle 😭😭😭😭😭,True,-0.8834,Unpopular
aespa3.txt,Winter’s isolations are no jokeeee😍,True,-0.6346,Unpopular
aespa3.txt,THIS ALBUM IS A BANGERRRR,True,0.0,Neutral
aespa3.txt,They deserve the world 👏,True,0.0,Neutral
aespa3.txt,"Thank u SM 3.0 🔥🔥🔥, this comeback so amazing 🔥🔥🔥",True,-0.6784,Unpopular
aespa3.txt,winter😍😍😍😍,True,0.9001,Popular
aespa3.txt,THE BEST OF THE BEST GIRLGROUP EVER,True,0.8555,Popular
aespa3.txt,WOYY GISELLEEEEEE????? APA MAKSUDNYA COBA??? CANTIK BGT!?!!!;;😭😭,True,-0.8529,Unpopular
aespa3.txt,JIJEL CAKEP AMAT,True,0.0,Neutral
aespa3.txt,"OMG, IS THE ALBUM OUT ALREADY?",True,0.0,Neutral
aespa3.txt,How can they be so beautiful? ‼️‼️🌷,True,0.7177,Popular
aespa3.txt,everything is perfect in this comeback,True,0.5719,Popular
aespa3.txt,MBA AERI AKU CANTIK BANGET😍,True,0.4588,Popular
aespa3.txt,CEPET KE INDONESIA SAYANG❤️,True,0.0,Neutral
aespa3.txt,"Seriously Ningning's moves are so satisfying to see, addicted rn",True,0.4882,Popular
aespa3.txt,Aeriii😭😍😍 why are u so beautiful. They all look so unreal of how beautiful they are 😍,True,0.9412,Popular
aespa3.txt,I LOVE THIS OUTFIT😍😍🔥🔥❤️😭😭,True,0.2342,Popular
aespa3.txt,"WOI INI KNP PADA CANTIK"" BNGT?!!!😭😭",True,-0.795,Unpopular
aespa3.txt,next comeback maybe about siren right? likw thw old song haha,True,0.4588,Popular
aespa3.txt,ITS STUCK IN MY HEAD HELP......,True,0.1779,Popular
aespa3.txt,CALMA EU ACABEI DE CHEGAR DA ESCOLA,True,0.0,Neutral
aespa3.txt,TAKE IT EASY WITH MY HEART PLEASE,True,0.8555,Popular
aespa3.txt,My giselle is on Fire 🔥🔥🔥,True,-0.8225,Unpopular
aespa3.txt,Comeback of the year !! 🖤,True,0.6988,Popular
aespa3.txt,Karina and Ningnings outfits r my NEEDS,True,0.0,Neutral
aespa3.txt,👏😭 me so proud of,True,0.2243,Popular
aespa3.txt,OK!!!!!!,True,0.0,Neutral
aespa3.txt,I thought winter was ryunjin😭,True,-0.4767,Unpopular
aespa3.txt,I'M OBSESSED 🔥🔥,True,-0.7378,Unpopular
aespa3.txt,Come to Malaysia 😭😍🔥🔥🙌❤️,True,-0.5994,Unpopular
aespa3.txt,Obsessed with their fit total looks 😍🔥,True,0.3976,Popular
aespa3.txt,YA TUHAN GIGI KAMU CANTIK BGNT SAYANGKU😍,True,0.4588,Popular
aespa3.txt,She's a winter but the hair is on fire like a summer ❤️,True,0.0387,Popular
aespa3.txt,Slayyy gurlssss,True,0.0,Neutral
aespa3.txt,THEY ATEEE,True,0.0,Neutral
aespa3.txt,They always ate,True,0.0,Neutral
aespa3.txt,Giselle always being late 😭,True,-0.4767,Unpopular
aespa3.txt,That pop by @katarinabluu and @imwinter 🔥🔥🔥🔥🔥🔥🔥🔥,True,-0.9451,Unpopular
aespa3.txt,GISELLE CAKEP BANGET,True,0.0,Neutral
aespa3.txt,KEREN AMAT CIWI CIWIKUWW 💋💋💋,True,0.8126,Popular
aespa3.txt,Giselle that body swing 🔥🔥🔥,True,-0.7351,Unpopular
aespa3.txt,THE SONG IS AMAZING,True,0.5859,Popular
aespa3.txt,no cause we need a them in this outfit for a live show aaaa,True,-0.296,Unpopular
aespa3.txt,AAAA CANTII CANTII SEKALII,True,0.0,Neutral
aespa3.txt,NINGNING I LOVE YOUUUU,True,0.6369,Popular
aespa3.txt,Giselle woahh🔥🔥,True,-0.5859,Unpopular
aespa3.txt,CANTIK BNGETTTTT,True,0.0,Neutral
aespa3.txt,GISELLE I LOVE YOUUU😍😍😍😍,True,0.9512,Popular
aespa3.txt,WOI GISELLE CANTIK BANGET KAMUUU 😍😍😍😍,True,0.9001,Popular
aespa3.txt,CANRIK BGT ANJING GISELLE PARHA ANJI,True,0.0,Neutral
aespa3.txt,Giselle marry me please 😭🔥,True,-0.4939,Unpopular
aespa3.txt,KARINA WHAT THE HELL,True,-0.6808,Unpopular
aespa3.txt,They all are soo tall 😍🔥 I love them sm,True,0.7003,Popular
aespa3.txt,ALBUM OF THE YEAR,True,0.0,Neutral
aespa3.txt,Dear giselle you deserve better ! When will you get full rap line in main track? @aerichandesu,True,0.6996,Popular
aespa3.txt,This is Karina's choreo for sure,True,0.3182,Popular
aespa3.txt,Thank you aespa and one productions 💙🫶🏻🥹💗,True,0.8126,Popular
aespa3.txt,GISELLE CAKEP BGT GADA OBAT,True,0.0,Neutral
aespa3.txt,KITA UDAH GEDE TAPI AKU YANG COKLAT IYH,True,0.0,Neutral
aespa3.txt,Even ai doesn't ai as much as them,True,0.0,Neutral
aespa3.txt,"NINGNINGbaby, I love you",True,0.6369,Popular
aespa3.txt,Gigiii I live ur style its match with ur long leg,True,0.0,Neutral
aespa3.txt,love the album 💘,True,0.8555,Popular
aespa3.txt,GISELLE YOU ARE SO PRETTYY,True,0.0,Neutral
aespa3.txt,winterrrr,True,0.0,Neutral
aespa3.txt,GISELLE CANTIKKK AMAYYYY,True,0.0,Neutral
aespa3.txt,the synchronization >>>,True,0.0,Neutral
aespa3.txt,Giselle slays so hard in the right outfits.. i hope stylists will style her better this comeback,True,0.6038,Popular
aespa3.txt,ACABEN CON TODO MADREEES 🔥,True,-0.34,Unpopular
aespa3.txt,"mv was unexpected, KEREN BGT GILAAA😭😭😭 MY GISELLE ATE SO HARD YAZZZ MY QUEEN🧎‍♀️🧎‍♀️🧎‍♀️",True,-0.9185,Unpopular
aespa3.txt,CAKEP BGT RAMBUTNYA KAYAK BEGITU,True,0.0,Neutral
aespa3.txt,soty for real,True,0.0,Neutral
aespa3.txt,You're so amazing @aerichandesu,True,0.624,Popular
aespa3.txt,ITS SO CATCHYYYY,True,0.0,Neutral
aespa3.txt,GISELLE CANTIK BGT PLISSS😮😮,True,0.0,Neutral
aespa3.txt,this look 🔥,True,-0.34,Unpopular
aespa3.txt,I love the body wave choreo 🔥🔥,True,0.1027,Popular
aespa3.txt,GIGIII CAKEPPP BGTTT😍😍,True,0.7184,Popular
aespa3.txt,"This Giselle outfit is nice, it matches better with the other members.",True,0.6908,Popular
aespa3.txt,Born Queen born King 👑,True,0.0,Neutral
aespa3.txt,this song is catchy af girls 🔥🔥😭,True,-0.7845,Unpopular
aespa3.txt,omg i love their outfit dance and visual so amazing 😍😍,True,0.9464,Popular
aespa3.txt,ARRASARAM MUIT9,True,0.0,Neutral
aespa3.txt,they devoured 🔥💯,True,-0.34,Unpopular
aespa3.txt,@1008911_ LIAT CEWEKU🤤😍🫰🫰🤤😍,True,0.7184,Popular
aespa3.txt,WEHHH GISELLEEE🔥🔥🔥🔥🔥 CEWEKKUU CAKEP SEMUAAAA AAAKKK TOLONGG😍😍😍😍😍🌟💫🌟💫🌟⭐⭐🌟🌟🌟,True,0.296,Popular
aespa3.txt,INCREDIBLY TALENTED! LOVEEEE 🔥🔥🔥🤍🤍🤍,True,0.16,Popular
aespa3.txt,THIS IS TOO TIER🔥🔥,True,-0.5859,Unpopular
aespa3.txt,THIS IS THE BEST OUTFIT!! The stylist did well. They're pretty! 😍,True,0.9338,Popular
aespa3.txt,Giselle pretty with that's hairstyle! 🖤😍,True,0.8932,Popular
aespa3.txt,In tha hlawm eee 😫❤️❤️🔥🔥,True,-0.7717,Unpopular
aespa3.txt,IS WINTER OK?😍😢,True,-0.0258,Unpopular
aespa3.txt,"Thank you Karina,Giselle,Winter and Ningning ⭐️🫶",True,0.3612,Popular
aespa3.txt,GISELLE WOY CAKEP BGT😭,True,-0.4767,Unpopular
aespa3.txt,GISELLEEE CANTIK AMATTTTTT,True,0.0,Neutral
aespa3.txt,Armageddon said to Drama and Supernova:,True,0.0,Neutral
aespa3.txt,BEST COMEBACK EVER🔥,True,0.5473,Popular
aespa3.txt,CANTIKKKK BGTTTTTTT,True,0.0,Neutral
aespa3.txt,SOTU Song of the universe,True,0.0,Neutral
aespa3.txt,ICELLLL CANTIK BGT GILAK,True,0.0,Neutral
aespa3.txt,THE LITERAL SOTY HAS DROPPED YALL,True,0.0,Neutral
aespa3.txt,CANT BELIEVE THEY WOULD OUTDO THEMSELVES😭🤯🤯🤯🤯🙏😩❤️‍🔥,True,-0.765,Unpopular
aespa3.txt,GISELLE CAKEP BANGET WOIII???,True,0.0,Neutral
aespa3.txt,THE OUTFITSS,True,0.0,Neutral
aespa3.txt,SUMPAH CANDU BANGET WOII😭😭,True,-0.7351,Unpopular
aespa3.txt,"PLIS NONTON FULL MV NYA DI YT, UUUHH CANDU BGT. KONSEPNYA GOKIL ABIS SIH🫠",True,0.0,Neutral
aespa3.txt,"Keren bgt 😭😭😭 aespa cook, serve and ate this comeback 🔥🔥🔥",True,-0.9382,Unpopular
aespa3.txt,LOVE IT TOO MUCH!!!!! 🔥,True,0.6909,Popular
aespa3.txt,IMA GET IT DONEEEEEE,True,0.0,Neutral
aespa3.txt,SONG OF THE YEARRR🔥🔥🔥,True,-0.7351,Unpopular
aespa3.txt,GISELLE CANTIK AMAT🤯🤯🤯🤯,True,0.0,Neutral
aespa3.txt,"JIJEL CAKEP BANGETT???!,?:!/! 😭😭😭😭",True,-0.9353,Unpopular
aespa3.txt,Soty 🔥🔥🔥,True,-0.7351,Unpopular
aespa3.txt,CRAZYYYYYY,True,0.0,Neutral
aespa3.txt,why is giselle soooooo hhooootttttt 😍 the girls are sooooo gorgeous 🥰😭🤞🏻🧚🏻‍♀️,True,0.9042,Popular
aespa3.txt,"Just watched your music video, and it really a hits different 🔥🔥",True,-0.5859,Unpopular
aespa3.txt,THIS IS GISELLE ERA I SWEAR,True,-0.0516,Unpopular
aespa3.txt,Proud of you all!!!,True,0.6093,Popular
aespa3.txt,They did great job,True,0.6249,Popular
aespa3.txt,I LIKE THE WHOLE SONG😩❤,True,0.7456,Popular
aespa3.txt,TER CANDU CANDU,True,0.0,Neutral
aespa3.txt,all im hearing is SOTY,True,0.0,Neutral
aespa3.txt,ning ning on firee 🔥🔥,True,-0.5859,Unpopular
aespa3.txt,SOTY GA SI?? BEST ALBUM OF THE YEAR GA SII???🔥😍,True,0.8173,Popular
aespa3.txt,aespa is the best group💙🌙⭐️🦋‪,True,0.8555,Popular
aespa3.txt,oooh nice. congrats on the launch of your album!,True,0.7574,Popular
aespa3.txt,THE OUTFITS OMGGG,True,0.0,Neutral
aespa3.txt,My kind of outfits 😍,True,0.4588,Popular
aespa3.txt,IMMA GET IT DOOOOOOOOONE,True,0.0,Neutral
aespa3.txt,the synchronize🔥,True,-0.34,Unpopular
aespa3.txt,STOPPPP I LOVE ITTTTT,True,0.6369,Popular
aespa3.txt,Finally Giselle in a different hairdo,True,0.0,Neutral
aespa3.txt,WINTER SECANTIK ITUU🧎🏻‍♀️🧎🏻‍♀️,True,0.0,Neutral
aespa3.txt,chhelo fullll chhuk chho nawkkkk 🔥🔥🔥😍,True,-0.4939,Unpopular
aespa3.txt,I LOVE THE OUTFIT🔥🔥,True,0.2808,Popular
aespa3.txt,giselle and her bohay-ness 🔥🔥🔥,True,-0.7351,Unpopular
aespa3.txt,GISELLEEEE ADUH CAKEP BANGET,True,0.0,Neutral
aespa3.txt,I'm still on sm product🔥,True,-0.34,Unpopular
aespa3.txt,My winter❤️,True,0.0,Neutral
aespa3.txt,AESPA IS THE STANDARD 🔥🔥,True,-0.5859,Unpopular
aespa3.txt,The fingers move!??🔥😳🥵❤️,True,-0.4682,Unpopular
aespa3.txt,"Girls, you deserve the world! Everything was amazing aaaaa 🤍",True,0.6239,Popular
aespa3.txt,love armageddon ❤️,True,0.6369,Popular
aespa3.txt,Me the moment i step out of the shower:::::,True,0.0,Neutral
aespa3.txt,winter😍,True,0.4588,Popular
aespa3.txt,GISELLE CAKEPP BNGTT PLISS,True,0.0,Neutral
aespa3.txt,"Proud of you guys, you did very well❤️",True,0.6697,Popular
aespa3.txt,AMA GET IT DAWN,True,0.0,Neutral
aespa3.txt,THIS IS FAYAA🔥,True,-0.34,Unpopular
aespa3.txt,GISELLE CANTIK BANGET SAYANGGKU,True,0.0,Neutral
aespa3.txt,Oh God.... We really craving for them . 😭😭😭,True,-0.802,Unpopular
aespa3.txt,CIWIIKU🔥🔥🔥😍😍😍😍😍😍,True,0.8957,Popular
aespa3.txt,Shit song compared to Supernova and yet again Giselle is shunned in a concept that suits her the best.,True,0.1531,Popular
aespa3.txt,CANTIK BGTT,True,0.0,Neutral
aespa3.txt,Nice catchy song 😍🥰,True,0.9201,Popular
aespa3.txt,"whats smell is this? uh, smell like song of the year ☠️❤️",True,0.3612,Popular
aespa3.txt,IM CRYING MY EYES OUUUTTT,True,-0.4767,Unpopular
aespa3.txt,GIIRRRLLLL YOU'RE STUNNIIINNNNNGGGGG,True,0.0,Neutral
aespa3.txt,Soty 🔥🔥🔥,True,-0.7351,Unpopular
aespa3.txt,Awww my girllssssssse🔥🔥🔥🤍🤍🤍🤍,True,-0.5859,Unpopular
aespa3.txt,AESPA I LOVE YYAAAAA,True,0.6369,Popular
aespa3.txt,GI GI GISELLE???? omg is that YOUWWWW???😲😲😲🔥🔥🔥🔥💓💓,True,0.5514,Popular
aespa3.txt,THEY ATE AS ALWAYS🔥,True,-0.34,Unpopular
aespa3.txt,IMMA GET IT DOONNNNNNNNEEEE,True,0.0,Neutral
aespa3.txt,LOOKK INI CANTIK BGTT SEMUANYA,True,0.0,Neutral
aespa3.txt,winter at the end :')),True,0.0,Neutral
aespa3.txt,Always divas I love them their songs are wonderful I love them so much,True,0.9201,Popular
aespa3.txt,I SMELL SOMETHING CALLED BY MOTHERS NEVER FAIL TO SLAY,True,0.431,Popular
aespa3.txt,GI CKEP AMTSIEEEEE,True,0.0,Neutral
aespa3.txt,OK IM A GET IT DONEEEE,True,0.296,Popular
aespa3.txt,AESPA YOU WILL ALWAYS BE THAT GG,True,0.296,Popular
aespa3.txt,oh the gagging,True,0.0,Neutral
aespa3.txt,CRAZYYYY,True,0.0,Neutral
aespa3.txt,"Their little poppin on ""donnn""",True,0.0,Neutral
aespa3.txt,GET IT DONEEE‼️‼️‼️,True,0.0,Neutral
aespa3.txt,Even if she doesn't have that much lines AERI OWNED THE ERA LET'S GO GISELLE,True,0.0,Neutral
aespa3.txt,GISELLE CANTIK BANGET 🔥,True,-0.34,Unpopular
aespa3.txt,JiMinJeong so cuteeeee🥰,True,0.8214,Popular
aespa3.txt,COOL,True,0.3182,Popular
aespa3.txt,QUEENS COMING TO ‘STEP ON’ KPOP… WE LOVE TO SEE IT 😭😭😭✨✨✨✨,True,0.5904,Popular
aespa3.txt,Plis anjir candu woyyy,True,0.0,Neutral
aespa3.txt,GISELLE LO CANTIKK BGT ANJRRRRRRR,True,0.0,Neutral
aespa3.txt,GISELLE CAKEP BANGET,True,0.0,Neutral
aespa3.txt,Armageddon eats down,True,0.0,Neutral
aespa3.txt,wow winter so cool🔥❤️,True,0.574,Popular
aespa3.txt,winterrr u knpa cantik bgtt,True,0.0,Neutral
aespa3.txt,I'm in love with each one of them.,True,0.6369,Popular
aespa3.txt,NING THE BEST MAKNAE I’HV EVER SEEN🥹🖤🫵🏻,True,0.7125,Popular
aespa3.txt,Love you Giselle Ningning Winter Karina 😍❤️ absolutely gorgeous 😍❤️,True,0.941,Popular
aespa3.txt,MY TALENTED GIRLS,True,0.5106,Popular
aespa3.txt,yes giselle in this fits🔥,True,0.0772,Popular
aespa3.txt,Album of the year goes to Armageddon 🔥,True,-0.34,Unpopular
aespa3.txt,queens of generation!,True,0.0,Neutral
aespa3.txt,winterrrrr😍,True,0.4588,Popular
aespa3.txt,CANTIK SEKALI 💗💗,True,0.8957,Popular
aespa3.txt,THEY ALL ATE.,True,0.0,Neutral
aespa3.txt,AM REALLY DONE!!!!!😱,True,-0.8356,Unpopular
aespa3.txt,the pre chorus is so good i keep repeating it😭😭 a true masterpiece,True,0.6642,Popular
aespa3.txt,Oh y’all ate with this one!😩🔥,True,-0.5848,Unpopular
aespa3.txt,CEWEKU SEMUA,True,0.0,Neutral
aespa3.txt,IMMA GET IT DONEEEEEEEE,True,0.0,Neutral
aespa3.txt,Lucu winter pas ending hihi,True,0.0,Neutral
aespa3.txt,IM SO IN LOVE WITH U GUYS❤️,True,0.785,Popular
aespa3.txt,CANTIK BANGEET LOOK INI,True,0.0,Neutral
aespa3.txt,AWWWWW WIRINA AT THE END 😭,True,-0.4767,Unpopular
aespa3.txt,IM SORRU NINGNING😍😍😍😍,True,0.9001,Popular
aespa3.txt,I am obsessed please,True,0.1531,Popular
aespa3.txt,I like this song the best ever❤️,True,0.7717,Popular
aespa3.txt,the album 👊🏽🥹🤍,True,0.0,Neutral
aespa3.txt,I LOVE WOMENENNNNNN,True,0.6369,Popular
aespa3.txt,Winter is too... 🥵🥵🥵❤️‍🔥❤️‍🔥❤️‍🔥,True,-0.7351,Unpopular
aespa3.txt,i need this outfit to be ootd on music show,True,0.0,Neutral
aespa3.txt,THE OUTFITSSS,True,0.0,Neutral
aespa3.txt,ALBUM OF THE YEAR,True,0.0,Neutral
aespa3.txt,FIRST!!,True,0.0,Neutral
aespa3.txt,UCHINAGA AERI LU CAKEP BGT SUMPAAAHHHHH,True,0.0,Neutral
aespa3.txt,"The MV,the dance,the vocals,the visuls EVERYTHING WAS PERFECT 😭💞",True,0.7672,Popular
aespa3.txt,GISELLE CAMTIP BANGETTTTT,True,0.0,Neutral
aespa3.txt,song of the year,True,0.0,Neutral
aespa3.txt,aespa word play on armageddon is so genuis😫,True,-0.197,Unpopular
aespa3.txt,❤❤❤️❤️ Aespa slayed!!!,True,0.8827,Popular
aespa3.txt,SONG OF THE YEAR,True,0.0,Neutral
aespa3.txt,song of the year fix,True,0.0,Neutral
aespa3.txt,So early thhh,True,0.0,Neutral
aespa3.txt,ALBUM OF THE FUCKEN YEAR,True,0.0,Neutral
aespa3.txt,YALL SLAYED,True,0.0,Neutral
aespa3.txt,This is crazy🤯🤯🤯 Can I scream? 😭🔥,True,-0.8625,Unpopular
aespa3.txt,SONG OF THE YEAR 🔥🔥🔥,True,-0.7351,Unpopular
aespa3.txt,"Main Slayer Ningning, you own this er aagain girl🔥🔥🔥 your vocals is 10x better than in Supernova🔥🔥 not to mention the prettiest gal, the visua, talent galore🔥 main slayer just slaying since day 1🔥🔥🔥🔥🔥🦋🦋🦋🦋",True,-0.9186,Unpopular
aespa3.txt,loh winter new hari??? bjirr😭😭😭,True,-0.8702,Unpopular
aespa3.txt,I love this part. So addicted 🔥,True,0.3657,Popular
aespa3.txt,"MASTERPIECE, BEST MV AND CONCEPT OF KPOP!!!🔥",True,0.8818,Popular
aespa3.txt,"I really like this song, the styling and everything🔥😍",True,0.5256,Popular
aespa3.txt,OMGGGG CANTIK SEKALIII,True,0.0,Neutral
aespa3.txt,the 4 year wait was so worth it queens this is literally soty,True,0.3593,Popular
aespa3.txt,oh they ate,True,0.0,Neutral
